label,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140b6a2fdc9f0492600179f.jpg,3.4964926,-3.9866333,0.1838978,2.1950643,-1.3286335,1.4011993,-1.9248608,3.9163325,-5.459198,-0.8986594,-1.4528567,2.9241636,0.39350718,-1.5853409,4.7365565,-2.3153412,3.6430895,-2.8627822,0.14916348,2.516067,2.0734665,-1.0953689,-1.5979846,-0.11384699,-1.670942,-1.7378688,2.466112,-1.3322002,1.8884498,1.2419279,1.9932343,0.82895184,-3.4520411,-1.2979761,-1.9783005,-3.7756054,-0.1763935,-2.2372217,2.7465165,-3.5668862,-1.1145132,0.5727415,-4.403987,-1.7245064,3.0185862,-2.206615,-1.0322158,5.487059,1.3678159,-2.0265257
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f561f1fdc9f065f0005794.jpg,1.3004673,-2.7074366,1.3594079,0.64734656,-2.599313,0.27638954,-2.5549853,2.0446503,-3.4626546,-1.113504,-0.61717945,2.5491378,-1.2690387,0.5723344,3.5538063,-1.5301293,1.5176128,-0.21650103,-1.429055,1.386545,1.8913658,-0.7805484,0.41789368,2.1477158,-1.0074056,0.63559216,2.5349202,-0.91494584,0.7231002,-0.48509228,2.9410622,-4.616226,0.045055214,-0.61921513,-0.50902355,-2.9174514,0.5797487,-2.278377,1.7269487,-4.340184,4.213684,0.0794611,-0.4076662,2.7412024,1.258565,-1.6220568,-0.5233023,2.6446404,-2.1486254,-1.2317122
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d7a65fdc9f035870067fd.jpg,2.6282551,-0.36721277,0.047119558,1.1409097,-3.1981304,-1.4256973,-4.327072,3.5299332,-0.23799236,-2.1645372,-2.188666,4.809243,-0.57002795,0.37259415,2.7195125,-0.9234789,2.9069443,0.4707201,-3.0353732,3.075633,0.505945,0.48084494,1.6849385,2.789551,0.5602113,-0.19193432,4.3612514,-0.60239273,1.6060107,0.46451813,2.5033586,-4.332661,1.2900329,-1.3268757,-0.59327376,0.2831661,-0.024040543,-1.7375189,2.2805252,-3.4756231,3.743225,2.0094655,1.1313938,2.588992,1.4310017,-0.852583,0.36623842,-0.44823968,-3.1573644,1.5645665
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f46497fdc9f065f00047f2.jpg,1.8778292,-0.789049,0.543211,0.35972407,-2.2151272,-1.6477023,-4.531586,2.6918826,0.029628638,-2.3083518,-1.238515,4.665815,-1.2251819,0.3850907,2.8655064,-0.6386645,2.024688,1.1993765,-3.408334,2.2550194,0.59998214,0.80712,2.236484,1.6904683,0.34231487,0.0049166847,4.513226,-1.2877697,1.1325358,0.6225106,2.0914252,-3.7857347,0.6705456,-1.558302,-0.8498466,0.34891847,-0.14236404,-1.2297714,1.4801903,-3.0750976,3.439262,1.4217826,1.4780787,2.0061378,1.5763661,-0.4446924,0.59289855,-0.67231697,-3.9060636,1.0006576
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513e1cbcfdc9f035870097f9.jpg,0.61998856,-2.5078678,2.3187308,-0.17380635,-0.46452954,-2.5663023,-5.030405,1.6034625,-3.6195416,-2.2587075,0.2735621,4.5878587,-2.8670988,-0.26386902,4.1947727,-0.5551514,1.0982227,1.9123075,-3.7012527,1.141332,-0.66672003,1.5652505,2.8623054,-1.519729,-0.8432341,-0.7417261,4.935487,-1.2116117,-0.39482033,1.4048815,2.1891856,-2.527768,-3.1214786,-1.1337799,-1.5834119,-3.5155544,-0.91362137,-1.6869045,-0.3409366,-4.0248365,3.108834,-0.2032264,-0.45551234,0.9357773,2.692061,-1.9404339,0.38537407,2.9930558,-5.0112543,-0.81431264
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51408adefdc9f0358700e7f8.jpg,-1.3045397,-4.192155,3.6165824,-1.3684511,-0.5527878,0.20585555,-1.4819508,-0.16780764,-4.5130806,0.17167804,2.0874352,-0.21891141,-3.310343,-0.23976596,3.8149881,-2.0004544,-1.1794531,-0.7668451,-0.7378992,-1.1905824,1.5700581,-0.31449947,1.3938,-0.052324865,-3.0447624,0.08066694,1.628352,-0.88787013,-0.93224853,-0.39752012,3.9993176,-3.7243912,-1.5032476,0.94781584,0.07891551,-4.4391084,-0.64521146,-2.9678438,-0.54775506,-4.663744,3.8811946,-2.8141708,-1.5611014,2.547979,1.7655329,-1.8453653,-1.2309742,3.4930289,-1.5277171,-3.807829
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d7a62fdc9f035870067f4.jpg,2.4659443,-1.8234345,-0.31636226,-0.6099608,-0.047719117,0.5409485,-2.7831452,2.951582,-3.464445,-0.69674975,-0.8257932,1.879815,-0.812099,-1.1171414,3.5213335,-1.6102709,2.0949223,-0.1916877,-1.3994998,0.8502218,3.4467642,0.9451268,0.78617793,-1.4519454,0.22756936,-0.97285503,3.5202374,-3.2355864,2.2305825,2.3687499,0.7309571,-2.2473588,-2.5370731,-2.9967017,-1.863406,-3.0445309,-0.7211376,-0.64320135,0.86252004,-2.3293042,2.400504,0.989412,-1.1201146,0.36003387,2.9716134,-0.8012407,0.56420535,3.1361446,-1.0514032,-0.07794875
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51408adcfdc9f0358700e7f4.jpg,0.7755133,-2.0046854,0.5249484,-1.3016412,0.92001116,1.2649704,-1.2813987,0.85413134,1.4851661,-0.027652692,1.4857074,0.47767496,-1.7336036,0.7703788,2.2572048,-1.1564442,-0.84376276,0.6752728,-0.78205115,-1.2205992,4.036765,0.22892503,0.27031592,-0.24639875,0.0056937523,1.9342039,1.943008,-3.805976,1.3242972,1.3369235,-0.4934394,-2.8644457,0.71400774,-2.2924013,-1.6591694,1.2133063,0.8123736,1.3130603,-0.35119212,0.26132408,2.5156517,0.11555134,2.1943898,0.51719373,1.2145709,1.9581648,0.622579,-1.7401023,-1.2029268,-1.0262592
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f61461beb2fed910000787.jpg,-0.7385276,-4.0909514,2.503711,-0.6416438,-1.8296859,0.04306995,-2.0239334,-0.044445433,-5.686547,-1.0120568,1.397624,0.8482096,-2.6110783,-1.5054191,3.8299668,-0.40011168,-0.29730973,0.62190086,-1.1320413,-1.3057163,1.8538634,0.89853454,0.741097,0.9026146,-2.253309,-0.9731855,2.1207037,-2.0003607,-0.27436516,1.2810117,1.5168359,-2.935511,-1.2549903,-1.2607319,-1.6643014,-4.984005,-1.2351764,-1.5529147,1.1107206,-3.2655036,3.2344418,-2.154602,-2.949421,1.6582668,2.6820173,-1.6708971,0.38078654,4.8091207,-1.9725024,-3.305278
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513f10e9fdc9f0358700c782.jpg,-0.20560963,-2.1117191,1.2610357,-1.9857308,2.9241302,-1.1488135,-3.174401,0.15934087,-5.2097635,-1.1136047,1.2518626,1.2992713,-2.2121139,-1.41708,2.9080534,-0.054509163,0.15955935,2.139184,-2.5271778,-0.7648145,1.5265939,2.0986817,2.486977,-5.7100015,-0.35031897,-1.4245243,3.3842537,-2.8857725,-0.106756866,2.2259824,0.071687266,0.5037229,-6.353356,-2.2877154,-1.7903624,-5.232631,-1.5030751,-0.46560055,-2.232919,-2.2618928,0.933358,-0.8470079,-1.4457512,-1.4286813,2.9067092,-1.7048186,0.88365036,4.956766,-3.6716301,-1.284
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/514134c2fdc9f0492600478e.jpg,2.9570377,-0.25655818,-3.4903605,-0.24714915,-1.2542267,2.2237282,-0.58702296,1.595936,-2.9718542,-1.2256889,-2.4896824,0.41645196,2.628785,-1.1108189,0.9294943,0.34412128,3.2357373,0.6227937,-0.42893133,1.2781198,4.9204288,-0.3166781,-0.87067914,-0.40392113,2.1157196,-0.6994176,0.6453216,-3.849079,2.9980226,0.858,-2.4140801,0.03690157,-1.5953207,-4.6744113,-1.6256669,-2.0343494,0.438948,1.6611696,2.9073899,0.4458653,-0.01839623,2.4690263,-1.1803762,-1.3127124,1.0506428,0.51640314,1.3490853,3.2304435,-0.30223748,1.2939956
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d5cbdfdc9f03587003789.jpg,1.4148929,-1.3609502,-0.45650813,-0.1229111,-3.0693421,0.17791665,-2.350168,1.2817981,-3.8119264,-1.3631014,-0.94838876,1.8709368,-1.0047115,-0.7507945,2.556347,0.48350915,1.4154915,2.1399772,-1.6520265,-0.24014153,2.8604095,1.5954227,0.12922762,2.2374446,0.8165471,-0.14119758,2.4331493,-2.9721434,1.584937,2.3841856,-1.061213,-4.916197,0.67448753,-3.861294,-2.4022887,-3.4053044,-0.23058656,0.62805486,2.5257676,-1.15916,4.8172574,0.8929288,-0.98607266,2.5548718,2.0253696,-0.3861349,2.1263115,3.2508361,-2.7108567,0.29301518
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cc486fdc9f0358700178f.jpg,3.7168815,-0.86098737,-2.5663257,0.74532026,-1.6259425,1.7883312,-1.3745776,3.6309514,-4.862429,-0.64126223,-2.9478621,0.56202525,2.0273354,-3.0730164,2.2246938,-0.90640867,4.4284825,-1.6671168,-0.16544308,1.9984689,4.187135,1.0748271,-0.8433477,-0.010269109,0.7173733,-3.282724,2.0819178,-2.308522,3.78725,2.6018088,0.0038261004,0.35023707,-2.362863,-3.5216053,-1.7797683,-3.3695996,-1.4595985,-1.2379875,3.1973424,-1.9199799,-0.44424236,1.8979187,-3.9777322,-1.0746979,3.2044466,-1.8235688,0.8390332,4.955395,1.5488197,0.6522874
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cc47efdc9f03587001788.jpg,0.30964303,-1.6410663,0.67587405,-2.2510586,1.6433226,-1.1081718,-3.4832053,0.37068248,-1.733316,-1.4810008,1.3010695,2.3547554,-2.379548,-0.37601393,2.7768648,0.20088202,-0.4041983,3.0656638,-2.9032989,-1.0291044,1.9240065,1.997229,2.3698127,-3.2006218,0.48380452,0.21292421,3.8226624,-4.162801,0.24079433,2.528781,-1.4360522,-1.4103239,-2.9339359,-3.5769541,-2.364627,-2.0445292,-0.56889164,1.583329,-1.1908777,-0.23143174,2.2622654,0.10000503,0.896804,-0.57687485,2.265917,0.6655703,1.5825565,1.4912795,-4.186691,-0.33580297
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51414e25fdc9f04926007785.jpg,1.0931181,-2.8114872,1.1014614,1.604769,-0.3552636,0.21529672,-2.2334528,1.4753052,-6.6099634,-0.93184394,-0.21428832,2.0817103,-1.5615159,-0.21516503,3.5075672,-0.09806789,1.6231765,1.5347973,-1.0851284,0.14153105,2.2111335,1.0259951,-0.92171836,-1.1791182,-0.16616043,0.033558562,2.2174015,-1.2939069,0.8414107,1.8918593,0.31463155,-2.8369782,-3.4698908,-1.8408955,-2.4899497,-6.038114,0.2304535,-1.2741791,0.32195973,-3.2777026,3.2482376,0.015586812,-2.1891415,1.0305794,2.4287808,-2.9173782,1.1718649,6.197891,-2.8925729,-1.3835344
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51409357fdc9f04926000780.jpg,-0.36185774,-5.545292,3.81463,-0.17488682,-2.3513598,0.10705619,-2.0508366,0.2524847,-4.2624035,-0.7423049,1.9142615,2.2534838,-3.408184,1.0648389,5.139901,-2.0497193,-0.8322313,-0.33431095,-0.833239,-0.47586143,0.74443245,-1.6292889,0.48091936,1.8646405,-3.1668766,1.7100068,1.8464692,-1.3013102,-1.3606932,-0.8757969,3.2450645,-4.7710743,-0.27011132,0.3822409,-0.9295941,-4.054062,0.85561645,-1.7318648,1.0378441,-4.06184,4.4814887,-2.1686635,-1.2119027,2.6403768,1.2249643,-0.93410987,-1.3558999,3.3095608,-2.27682,-4.1603484
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cc450fdc9f0358700175d.jpg,3.90094,-2.1869688,-0.6591218,1.8448637,-0.20968997,0.4020848,-3.171065,4.294046,-4.9950724,-1.1724746,-1.9774356,3.7665663,0.059492595,-0.7745793,4.219842,-1.5261629,3.9722385,-0.4038243,-1.2395313,2.5454903,2.3987691,0.45047334,-0.73077416,-1.7276257,0.44222587,-1.0338193,3.7143888,-1.9084046,2.4603915,2.3825955,0.64159995,-0.7784584,-4.0865097,-2.7826524,-2.5194092,-4.008882,0.06457292,-1.2666256,1.4833459,-3.035979,0.9117754,2.0328286,-2.3072104,-0.94311434,3.0588186,-2.2310245,0.41252846,5.0174446,-1.197056,0.17857133
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/51414e12fdc9f04926007757.jpg,0.16551478,-3.4953628,2.4725804,0.83531415,-1.9471239,-0.37683007,-2.5938554,1.1977756,-4.230617,-1.1008489,0.7261044,2.5400932,-2.7354317,-0.10670889,3.959621,-0.6338895,0.30883515,0.9006532,-1.3890487,-0.3562442,1.1592753,0.54139817,0.06797766,1.6093357,-1.5578216,0.3239293,2.7401469,-1.2899753,-0.05889302,1.3654662,1.6797208,-4.0520782,-0.4795853,-0.8317004,-1.8664182,-3.646687,-0.12496983,-1.5211194,1.0635228,-3.4169655,3.9845111,-1.0707687,-1.4072384,2.312534,2.2917595,-1.6453031,0.49862808,3.4166117,-2.690892,-2.244158
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d7a35fdc9f03587006757.jpg,-1.0107989,-1.4048384,1.8849604,-1.4815425,2.219763,0.064390205,-1.6690105,-0.18056186,-1.9359245,0.14028883,1.7861108,-0.25297487,-2.6778197,0.7038747,1.698773,-0.6579978,-1.3301938,1.6921161,-1.4939796,-1.4766284,2.726074,1.0697701,1.4181619,-2.6204946,-0.30312046,1.2174765,1.9635688,-1.8978795,-0.03369689,0.6733367,1.1434512,-3.25903,-2.1958227,-0.5719056,-0.512343,-2.4387364,0.048811622,-0.8981138,-2.6228004,-2.3708754,3.7395868,-1.1112673,1.678406,1.6281621,1.2200141,-0.8734502,0.40672505,1.285116,-3.0229867,-1.1977086
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f433d4fdc9f065f0002751.jpg,3.0994806,-2.3768067,-2.1582346,1.1125873,-2.104622,2.8952823,0.062103182,2.3075285,-6.2367396,-0.5400908,-2.3861086,-0.23574312,2.5054793,-2.4454548,2.3701358,-0.91283804,3.9025905,-2.2084935,0.99301535,1.7105138,4.3312764,-0.75095195,-1.9991835,0.35728619,-0.19183598,-2.3760738,0.1279547,-2.0624828,2.9057052,0.79650223,-0.0112763345,1.0591389,-2.6468675,-2.787971,-1.4803784,-4.5445886,-0.41036582,-1.0667392,3.6860418,-1.8834757,-1.2419538,1.05955,-4.882391,-1.6311426,2.1650112,-1.8315161,-0.04094818,6.4219217,2.2153628,-1.0427622
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140ca28fdc9f0492600275c.jpg,0.2928996,-3.4980755,2.2611668,0.06226176,-2.1251292,-0.18413004,-2.8596952,1.3958436,-3.2803295,-1.3102798,0.5106615,2.0836418,-2.1267154,-1.0143994,3.925592,-1.2080462,0.6970455,-0.40403616,-1.6856993,0.29275882,1.7202356,0.37607622,1.1159623,1.8016522,-2.138115,-0.9036938,3.0263994,-1.3156085,0.4385274,0.6227425,3.111347,-3.0110106,-0.19936822,-0.5094861,-0.97378254,-2.456429,-0.97079456,-2.5422409,1.5082856,-4.1843834,2.8151753,-1.2827063,-1.6893597,1.8200774,2.5403054,-1.5211874,-0.16633156,2.4054193,-1.8754114,-2.452217
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5e55dfdc9f065f0006759.jpg,0.7756898,0.72523826,-1.7460725,-1.5960737,-1.5014528,-0.15100285,-2.4965067,0.098604135,-4.4711795,-1.888085,-2.219167,0.47971898,0.9642995,-0.55094236,0.31428325,1.0198855,2.361384,2.6879997,-2.9012623,1.2191627,3.3980632,1.1724494,2.424149,-0.92915016,2.0455322,-0.9450626,1.7270838,-2.006562,1.683653,-0.50447434,0.3435276,-3.3306077,-2.0916197,-3.0698028,0.13184519,-4.361125,-0.4655073,-0.759332,1.0062065,-2.8319783,3.8786657,1.4684135,0.26489553,1.9791516,0.6577812,-1.7309761,1.5525552,3.9525757,-4.3557854,1.7131164
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140b689fdc9f04926001759.jpg,0.10948881,-5.305456,3.1226015,-0.18092358,0.19101402,1.8965704,-0.5398332,1.0826392,-0.4432906,0.62947774,3.0576754,0.5075154,-3.1758742,0.12958167,4.5596347,-2.6386392,-1.8041013,-1.926421,0.9266437,-1.8179235,2.912225,-0.989878,-1.1194172,1.1777141,-3.1714077,1.5375971,1.526727,-2.8344488,0.13477808,1.2101177,1.5170803,-2.277813,0.7817381,-0.18355177,-1.9860048,-0.02998257,0.47603115,-0.39021152,0.21776159,-1.1782353,1.6117443,-2.2301822,-0.66862863,0.3540131,2.1259263,1.1018331,-1.0645065,-0.03535821,1.321778,-4.4878154
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f4648efdc9f065f000475f.jpg,0.5525591,-5.245645,2.6508303,-1.1220324,-0.054455243,0.26062012,-2.4702132,1.3038441,-2.9784849,-0.7062421,2.2250867,2.2179928,-3.0155528,-1.1225588,5.3754554,-2.0325136,-0.50008196,-0.7746079,-0.84377015,-0.99022484,1.7534451,-0.08626522,0.67281276,-0.6622615,-2.8007395,-0.29856107,3.198373,-3.5446246,-0.14539096,1.9501638,1.1551349,-0.80173063,-1.9831387,-1.6322805,-2.3577862,-2.354598,-0.73740786,-0.28051284,0.7193109,-1.8323339,0.9167634,-1.7584127,-2.2129593,-0.82015,3.1800191,0.35488036,-0.5350593,2.6012697,-0.65603036,-3.7601073
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5e55dfdc9f065f0006750.jpg,0.22909066,-4.2777905,3.2247767,0.51052475,-1.5405949,-0.60449564,-2.7503688,1.431476,-5.2650714,-0.5744774,1.3267651,2.5090601,-3.6134324,-0.3968892,4.937311,-1.3336508,-0.04054591,0.3725821,-1.1473982,-0.6582521,0.57145524,0.8403385,0.26018178,0.7819509,-2.2136443,0.013494021,3.1281688,-1.2411151,-0.4117457,2.022423,2.0162435,-4.3178816,-1.3758726,-0.6626383,-2.1825988,-4.9108315,-0.5183089,-1.8076382,0.5087548,-3.6924713,4.4077864,-1.5427351,-2.2860565,2.3151493,2.8835561,-1.9880414,0.05991247,4.4380713,-2.1585517,-2.8868184
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d30b8fdc9f0358700275b.jpg,3.8534641,-4.490897,0.50820833,3.7200038,-1.8726404,2.755261,-0.24603154,4.0990133,-4.3532515,0.44853392,-0.80708325,2.5295584,-0.3142721,0.34371367,4.861821,-2.6881459,2.5655077,-2.8877122,2.069537,1.3856372,2.656496,-1.9289187,-4.3184433,1.9633347,-1.4087738,1.1649164,1.0255581,-1.3207939,1.9261001,1.7571776,0.46439278,-2.0810947,-0.88349104,-1.182257,-3.045711,-3.117401,1.8190194,-0.7348585,2.8603473,-1.7928513,1.0623057,0.83083665,-3.1929848,-0.12440278,2.0959036,-1.1891193,-0.8582697,4.4366856,2.6234882,-2.3271081
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140ca25fdc9f04926002754.jpg,2.0083768,1.8602616,-2.1297266,-0.38556156,-1.5989056,-1.540503,-3.8782163,2.039703,-3.5334618,-2.3116028,-2.9611385,2.7451196,0.6867018,-1.1240066,0.5871686,1.3810886,3.3437235,3.1469815,-3.595402,2.0132828,1.7376561,2.6656518,2.265213,-0.58302957,2.785299,-1.8107772,3.6664572,-1.654458,2.1645591,1.784555,-0.52335376,-2.8576822,-1.8134775,-3.7743194,-0.9806946,-3.1737258,-1.126375,-0.4512468,1.2231487,-2.1983404,3.4452474,2.622238,0.08539021,1.6175711,1.680177,-1.7975775,2.4231408,3.0760877,-4.5021834,3.275218
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f433d8fdc9f065f00027a6.jpg,4.653359,-1.6209038,-2.5735695,2.0117402,-3.3529704,2.6634176,-0.43893063,4.098134,-4.5166464,-0.368026,-3.62735,1.3764197,2.6919954,-1.130334,2.653532,-1.8635837,4.8749695,-2.8306975,0.92247564,3.1631386,3.6387734,-1.57527,-2.385804,2.1402097,0.45274493,-1.1871387,0.77394384,-1.4359637,3.396641,0.57005775,0.62082267,-1.0585296,-0.83609796,-2.522805,-1.2116319,-3.009073,0.61559314,-1.0951486,4.514258,-2.091375,0.2426964,2.503072,-3.4243906,-0.21320793,1.5470777,-1.3586918,-0.4304323,4.677485,2.4181416,0.45287022
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/5140b6a2fdc9f049260017a1.jpg,0.7884254,-2.7774892,1.3969392,-1.8666309,-1.6386247,-0.14556074,-3.1970782,1.4835913,-1.8777606,-1.1041344,0.31971654,1.7750635,-1.9816101,-0.5507924,3.754982,-1.7763238,0.61174494,-0.119049,-2.2411685,0.3303535,2.625574,0.29805747,2.398198,0.91717076,-1.285318,-0.3441621,3.4725618,-2.6976342,0.8852942,0.46421483,2.76962,-3.8255537,-0.07073738,-1.608556,-0.4834688,-1.6396807,-0.7545937,-1.5309228,1.2244257,-3.43989,3.6521056,-0.4591658,-0.12552771,1.9567909,2.1697907,-0.18282819,-0.19673204,1.0825143,-2.310508,-1.3854221
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5e560fdc9f065f00067ac.jpg,0.0047455467,-2.8445516,2.5069091,0.07634047,-1.9129962,-1.1084651,-3.4605813,0.8137806,-3.3212242,-1.549719,0.6566966,3.235039,-3.0380297,1.1306633,3.67672,-0.5973235,0.019203806,1.9409125,-2.5552044,0.11039313,0.8851352,0.3135588,1.4028194,1.2796619,-0.94478106,1.4005392,3.1902037,-1.2638266,-0.41705072,0.2059825,2.1711895,-5.671997,-0.19799435,-0.8340492,-1.1586589,-3.3225317,0.5149796,-1.3939505,0.4117933,-3.8589458,5.668332,-0.5837362,0.5672554,3.3736925,1.3331447,-1.3086106,0.4243315,2.316922,-4.619338,-1.442101
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f5ec17fdc9f065f0008706.jpg,0.59988904,-4.3567634,1.2014109,0.05377333,-1.0442531,0.49366,-1.9624788,0.59534246,-7.148543,-1.496301,0.36950308,1.5221134,-0.9607483,-2.0188913,4.1289473,-0.35917017,1.4001667,0.09268746,-0.9017824,-0.012533382,1.9330351,0.3050679,-0.02776372,-1.0409225,-1.8149908,-1.8341732,1.9135801,-2.1977162,0.29875124,1.1665033,0.7197181,0.33549136,-3.9403365,-1.984087,-2.1025305,-5.9029245,-1.0334728,-1.2904294,1.6353009,-3.030895,0.22733304,-1.2404854,-4.4370866,-1.1402482,2.9259999,-2.1621025,0.21560371,6.8892107,-1.3433626,-3.100952
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513cb326fdc9f03587000707.jpg,3.6337752,-1.832086,-2.6648767,0.4763755,-1.8007123,3.4901762,0.4212904,2.5581133,-1.7382079,-0.07984815,-1.7531849,0.13792248,2.0311704,-0.7213309,2.119776,-1.2599545,2.6632822,-1.5941391,1.2623514,0.922623,5.2890058,-1.3082746,-2.499293,1.5469366,0.8031192,0.23211929,0.17106873,-3.7872717,3.2474866,1.1764013,-1.8019897,-0.90219533,0.40173635,-3.8894553,-2.0478067,-0.7285785,1.0846598,1.5667626,3.5710518,0.8426853,0.10648545,1.9981973,-1.5446731,-0.95032454,1.2100704,1.2787685,0.37790024,2.042851,2.398328,-0.10441096
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d6968fdc9f03587004702.jpg,4.3020606,-2.0083427,-2.1246943,2.0868244,-1.6095731,3.606068,0.82343364,3.6082034,-2.761071,0.72844356,-2.1164536,0.5993853,1.7866999,0.24688175,2.5009508,-2.1728723,3.1005878,-2.600781,2.1459603,1.6237186,4.38967,-2.0719514,-3.7171397,1.3680589,0.5780488,1.0519072,-0.16046901,-2.390113,3.0755882,1.0548648,-0.8841652,-1.7476476,-0.34402177,-2.5078957,-1.9874367,-1.8605705,1.9318767,0.6787294,3.0950372,-0.08950277,0.76399857,2.2276497,-1.7960422,-0.29840767,0.94138217,0.1804012,-0.4011035,3.069293,3.1606696,-0.121447355
0,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513e1c5efdc9f0358700970e.jpg,2.1762815,-0.44631454,-1.447895,-1.6281283,0.70212585,0.36148533,-2.2296884,1.8354584,-0.60257477,-0.5872197,-0.2114585,1.5832121,-0.73574054,-0.48053482,1.9868392,-0.25139698,0.8540495,1.9153929,-1.5006526,-0.5147704,3.433454,1.6968814,0.71460384,-1.6886083,1.7866688,0.37504816,3.029308,-4.7350564,2.0353975,3.41518,-2.8135934,-1.9617717,-1.2037565,-4.685299,-2.7420142,-0.77156013,-0.062850825,2.688509,0.2985749,1.4391673,2.206175,1.7646018,0.9441438,-0.40295595,2.0806086,1.6264302,1.9159434,0.6366374,-1.7216465,1.205332
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d3044fdc9f03587002700.jpg,2.3424675,-4.365308,1.4379588,1.5519518,2.9484255,1.8874793,-0.6518029,2.4981403,-6.0375075,1.0560715,1.0210612,1.5283489,-1.9720949,1.1111262,4.8093452,-2.568334,0.85874814,-0.78019106,1.1633269,-0.2023118,2.6814911,-0.98968214,-2.6638863,-4.5768476,-0.8173446,1.9305555,1.3950816,-2.368975,0.6814179,2.2298193,-0.2157108,-1.1738918,-5.9921474,-1.3030705,-3.1283,-6.0121236,1.8189298,-0.030132558,-1.5014266,-1.8477767,1.5078199,0.030610126,-1.9487584,-1.2525432,2.2690265,-1.7081815,-0.6281649,6.2655473,0.20189893,-2.5495179
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/513d5cd6fdc9f035870037b3.jpg,-0.23391622,-0.15408328,1.6720203,-0.44471166,0.72375226,-1.9315438,-3.7355998,1.0808073,-1.2041128,-1.1313068,0.47199374,2.4732528,-2.8368623,0.75718164,1.7663825,0.05603788,-0.09101963,2.8613539,-3.2079172,-0.08269813,0.9287198,2.1821725,2.4017308,-1.2864289,0.6277106,0.64359164,3.891654,-1.1068132,0.22265694,1.4886152,1.4569433,-4.5083513,-1.2074561,-0.8700388,-0.8621479,-1.6450161,-0.4011437,-1.1873128,-1.8634605,-3.0025353,4.94401,0.10629864,2.3009396,2.8269868,1.6290575,-1.3213416,1.3317535,0.3405982,-5.0272045,0.603134
1,/data_nas/huangyj/data/placePulse/rawData/googleviews-110802files/50f4648ffdc9f065f00047b1.jpg,4.5682135,-0.10849522,-2.6393237,0.24811384,-1.9456775,1.321927,-2.2054648,4.337294,0.24794285,-0.85305023,-3.1885037,2.3405643,1.9528208,-0.58217347,2.1655848,-2.1249015,4.187229,-1.9177972,-0.9989357,3.3544488,3.5634072,-0.61766005,0.26962554,1.1283827,1.3773867,-0.78970736,2.7838733,-2.5129833,3.6307318,0.8039018,0.9340511,-1.6513882,0.19811344,-2.8884766,-0.71651477,0.9196652,0.22220097,-0.32512623,3.0633514,-1.3675276,0.81754094,3.1989055,0.18878525,-0.06562804,1.5345968,0.52375305,-0.20389616,-0.15218434,0.72401196,2.0449226
